"qseqid","species","genus","family","order","class","phylum","kingdom","seq_percID","top_perc","diff","taxonomic_level","taxon"
"ASV49","Hexagrammos lagocephalus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.387,99.387,0,"genus","Hexagrammos"
"ASV49","Hexagrammos octogrammus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.387,99.387,0,"genus","Hexagrammos"
"ASV49","Hexagrammos stelleri","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.387,99.387,0,"genus","Hexagrammos"
"ASV52","Anoplarchus insignis","Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,100,0,"genus","Anoplarchus"
"ASV52","Anoplarchus purpurescens","Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,100,0,"genus","Anoplarchus"
"ASV53","Salvelinus alpinus","Salvelinus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",100,100,0,"genus","Salvelinus"
"ASV53","Salvelinus malma","Salvelinus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",100,100,0,"genus","Salvelinus"
"ASV540","Hexagrammos lagocephalus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.387,99.387,0,"genus","Hexagrammos"
"ASV540","Hexagrammos octogrammus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.387,99.387,0,"genus","Hexagrammos"
"ASV540","Hexagrammos stelleri","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.387,99.387,0,"genus","Hexagrammos"
"ASV558","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",98.765,98.765,0,"genus","Gadus"
"ASV558","Gadus macrocephalus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",98.765,98.765,0,"genus","Gadus"
"ASV564","Myoxocephalus jaok","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,100,0,"genus","Myoxocephalus"
"ASV564","Myoxocephalus polyacanthocephalus","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,100,0,"genus","Myoxocephalus"
"ASV564","Myoxocephalus stelleri","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,100,0,"genus","Myoxocephalus"
"ASV597","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"genus","Gadus"
"ASV597","Gadus macrocephalus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"genus","Gadus"
"ASV604","Salvelinus alpinus","Salvelinus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",100,100,0,"genus","Salvelinus"
"ASV604","Salvelinus malma","Salvelinus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",100,100,0,"genus","Salvelinus"
"ASV610","Bathymaster leurolepis","Bathymaster","Bathymasteridae","Perciformes","Actinopteri","Chordata","Eukaryota",99.379,99.379,0,"genus","Bathymaster"
"ASV610","Bathymaster signatus","Bathymaster","Bathymasteridae","Perciformes","Actinopteri","Chordata","Eukaryota",99.379,99.379,0,"genus","Bathymaster"
"ASV613","Lycodes polaris","Lycodes","Zoarcidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.758,98.758,0,"genus","Lycodes"
"ASV613","Lycodes diapterus","Lycodes","Zoarcidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.137,98.758,0.620999999999995,"genus","Lycodes"
"ASV613","Lycodes turneri","Lycodes","Zoarcidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.137,98.758,0.620999999999995,"genus","Lycodes"
"ASV643","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",98.765,98.765,0,"genus","Gadus"
"ASV643","Gadus macrocephalus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",98.765,98.765,0,"genus","Gadus"
"ASV69","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",98.765,98.765,0,"genus","Gadus"
"ASV69","Gadus macrocephalus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",98.765,98.765,0,"genus","Gadus"
"ASV693","Hexagrammos lagocephalus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",97.516,97.516,0,"genus","Hexagrammos"
"ASV693","Hexagrammos octogrammus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",97.516,97.516,0,"genus","Hexagrammos"
"ASV693","Hexagrammos stelleri","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",97.516,97.516,0,"genus","Hexagrammos"
"ASV748","Liparis gibbus","Liparis","Liparidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"genus","Liparis"
"ASV748","Liparis ochotensis","Liparis","Liparidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"genus","Liparis"
"ASV78","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.387,99.387,0,"genus","Oncorhynchus"
"ASV78","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.387,99.387,0,"genus","Oncorhynchus"
"ASV787","Myoxocephalus jaok","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"genus","Myoxocephalus"
"ASV787","Myoxocephalus polyacanthocephalus","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"genus","Myoxocephalus"
"ASV787","Myoxocephalus stelleri","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"genus","Myoxocephalus"
"ASV8","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",100,100,0,"genus","Gadus"
"ASV8","Gadus macrocephalus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",100,100,0,"genus","Gadus"
"ASV804","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.16,98.16,0,"genus","Oncorhynchus"
"ASV804","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.16,98.16,0,"genus","Oncorhynchus"
"ASV804","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",97.546,98.16,0.61399999999999,"genus","Oncorhynchus"
"ASV806","Liparis fabricii","Liparis","Liparidae","Perciformes","Actinopteri","Chordata","Eukaryota",97.531,97.531,0,"genus","Liparis"
"ASV806","Liparis tunicatus","Liparis","Liparidae","Perciformes","Actinopteri","Chordata","Eukaryota",97.531,97.531,0,"genus","Liparis"
"ASV831","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.387,99.387,0,"genus","Gadus"
"ASV831","Gadus macrocephalus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.387,99.387,0,"genus","Gadus"
"ASV837","Sebastes aleutianus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.379,99.379,0,"genus","Sebastes"
"ASV837","Sebastes alutus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.379,99.379,0,"genus","Sebastes"
"ASV837","Sebastes babcocki","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.379,99.379,0,"genus","Sebastes"
"ASV837","Sebastes brevispinis","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.379,99.379,0,"genus","Sebastes"
"ASV837","Sebastes elongatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.379,99.379,0,"genus","Sebastes"
"ASV837","Sebastes emphaeus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.379,99.379,0,"genus","Sebastes"
"ASV837","Sebastes flavidus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.379,99.379,0,"genus","Sebastes"
"ASV837","Sebastes goodei","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.379,99.379,0,"genus","Sebastes"
"ASV837","Sebastes helvomaculatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.379,99.379,0,"genus","Sebastes"
"ASV837","Sebastes melanops","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.379,99.379,0,"genus","Sebastes"
"ASV837","Sebastes melanostictus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.379,99.379,0,"genus","Sebastes"
"ASV837","Sebastes miniatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.379,99.379,0,"genus","Sebastes"
"ASV837","Sebastes pinniger","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.379,99.379,0,"genus","Sebastes"
"ASV837","Sebastes proriger","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.379,99.379,0,"genus","Sebastes"
"ASV837","Sebastes rosaceus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.379,99.379,0,"genus","Sebastes"
"ASV837","Sebastes ruberrimus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.379,99.379,0,"genus","Sebastes"
"ASV837","Sebastes variegatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.379,99.379,0,"genus","Sebastes"
"ASV837","Sebastes wilsoni","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.379,99.379,0,"genus","Sebastes"
"ASV837","Sebastes zacentrus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.379,99.379,0,"genus","Sebastes"
"ASV839","Hexagrammos lagocephalus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",96.933,96.933,0,"genus","Hexagrammos"
"ASV839","Hexagrammos octogrammus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",96.933,96.933,0,"genus","Hexagrammos"
"ASV839","Hexagrammos stelleri","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",96.933,96.933,0,"genus","Hexagrammos"
"ASV107","Hexagrammos decagrammus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.375,99.375,0,"species","Hexagrammos decagrammus"
"ASV108","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.394,99.394,0,"species","Clupea pallasii"
"ASV109","Mallotus villosus","Mallotus","Salangidae","Osmeriformes","Actinopteri","Chordata","Eukaryota",99.379,99.379,0,"species","Mallotus villosus"
"ASV11","Anisarchus medius","Anisarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Anisarchus medius"
"ASV112","Lycodes polaris","Lycodes","Zoarcidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Lycodes polaris"
"ASV113","Leptocottus armatus","Leptocottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",96.914,96.914,0,"species","Leptocottus armatus"
"ASV114","Leptocottus armatus","Leptocottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",96.914,96.914,0,"species","Leptocottus armatus"
"ASV117","Pholis laeta","Pholis","Pholidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.379,99.379,0,"species","Pholis laeta"
"ASV118","Ammodytes personatus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota",98.765,98.765,0,"species","Ammodytes personatus"
"ASV119","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.387,99.387,0,"species","Oncorhynchus kisutch"
"ASV121","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Clupea pallasii"
"ASV123","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.394,99.394,0,"species","Clupea pallasii"
"ASV130","Ammodytes personatus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"species","Ammodytes personatus"
"ASV131","Apodichthys flavidus","Apodichthys","Pholidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.379,99.379,0,"species","Apodichthys flavidus"
"ASV132","Lycodes polaris","Lycodes","Zoarcidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.379,99.379,0,"species","Lycodes polaris"
"ASV135","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.387,99.387,0,"species","Gadus chalcogrammus"
"ASV136","Leptocottus armatus","Leptocottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",96.914,96.914,0,"species","Leptocottus armatus"
"ASV141","Ammodytes personatus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"species","Ammodytes personatus"
"ASV142","Ammodytes personatus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Ammodytes personatus"
"ASV143","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Gadus chalcogrammus"
"ASV144","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.394,99.394,0,"species","Clupea pallasii"
"ASV145","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.394,99.394,0,"species","Clupea pallasii"
"ASV146","Ammodytes personatus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"species","Ammodytes personatus"
"ASV15","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Eleginus gracilis"
"ASV150","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.387,99.387,0,"species","Gadus chalcogrammus"
"ASV151","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.387,99.387,0,"species","Gadus chalcogrammus"
"ASV155","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.394,99.394,0,"species","Clupea pallasii"
"ASV157","Ammodytes personatus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"species","Ammodytes personatus"
"ASV159","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.387,99.387,0,"species","Gadus chalcogrammus"
"ASV16","Gymnocanthus tricuspis","Gymnocanthus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Gymnocanthus tricuspis"
"ASV161","Ammodytes personatus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"species","Ammodytes personatus"
"ASV162","Pholis laeta","Pholis","Pholidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.379,99.379,0,"species","Pholis laeta"
"ASV164","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.387,99.387,0,"species","Gadus chalcogrammus"
"ASV166","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.39,99.39,0,"species","Eleginus gracilis"
"ASV172","Ammodytes personatus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota",98.765,98.765,0,"species","Ammodytes personatus"
"ASV175","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.394,99.394,0,"species","Clupea pallasii"
"ASV18","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Gadus chalcogrammus"
"ASV181","Blepsias cirrhosus","Blepsias","Agonidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"species","Blepsias cirrhosus"
"ASV182","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",97.561,97.561,0,"species","Oncorhynchus kisutch"
"ASV183","Lycodes squamiventer","Lycodes","Zoarcidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Lycodes squamiventer"
"ASV184","Artedius lateralis","Artedius","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.39,99.39,0,"species","Artedius lateralis"
"ASV190","Gymnocanthus tricuspis","Gymnocanthus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"species","Gymnocanthus tricuspis"
"ASV192","Leptocottus armatus","Leptocottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.387,99.387,0,"species","Leptocottus armatus"
"ASV193","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.394,99.394,0,"species","Clupea pallasii"
"ASV196","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.387,99.387,0,"species","Gadus chalcogrammus"
"ASV197","Gadus macrocephalus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Gadus macrocephalus"
"ASV199","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Oncorhynchus tshawytscha"
"ASV2","Ammodytes hexapterus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Ammodytes hexapterus"
"ASV20","Mallotus villosus","Mallotus","Salangidae","Osmeriformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Mallotus villosus"
"ASV200","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Oncorhynchus gorbuscha"
"ASV203","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.387,99.387,0,"species","Gadus chalcogrammus"
"ASV204","Liparis tunicatus","Liparis","Liparidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"species","Liparis tunicatus"
"ASV205","Hexagrammos decagrammus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Hexagrammos decagrammus"
"ASV206","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.394,99.394,0,"species","Clupea pallasii"
"ASV207","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.182,98.182,0,"species","Clupea pallasii"
"ASV210","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.394,99.394,0,"species","Clupea pallasii"
"ASV211","Ammodytes personatus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"species","Ammodytes personatus"
"ASV217","Ammodytes personatus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"species","Ammodytes personatus"
"ASV22","Ammodytes personatus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Ammodytes personatus"
"ASV223","Lycodes polaris","Lycodes","Zoarcidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.379,99.379,0,"species","Lycodes polaris"
"ASV224","Hemilepidotus hemilepidotus","Hemilepidotus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Hemilepidotus hemilepidotus"
"ASV227","Artedius lateralis","Artedius","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.78,98.78,0,"species","Artedius lateralis"
"ASV233","Hippoglossus stenolepis","Hippoglossus","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Hippoglossus stenolepis"
"ASV240","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.394,99.394,0,"species","Clupea pallasii"
"ASV243","Thaleichthys pacificus","Thaleichthys","Osmeridae","Osmeriformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Thaleichthys pacificus"
"ASV245","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.387,99.387,0,"species","Gadus chalcogrammus"
"ASV247","Ammodytes personatus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"species","Ammodytes personatus"
"ASV248","Mallotus villosus","Mallotus","Salangidae","Osmeriformes","Actinopteri","Chordata","Eukaryota",99.379,99.379,0,"species","Mallotus villosus"
"ASV249","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Oncorhynchus nerka"
"ASV250","Boreogadus saida","Boreogadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"species","Boreogadus saida"
"ASV252","Ammodytes personatus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"species","Ammodytes personatus"
"ASV256","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.371,99.371,0,"species","Oncorhynchus keta"
"ASV26","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Oncorhynchus kisutch"
"ASV262","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"species","Oncorhynchus keta"
"ASV263","Artedius lateralis","Artedius","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Artedius lateralis"
"ASV265","Pholis laeta","Pholis","Pholidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.379,99.379,0,"species","Pholis laeta"
"ASV269","Stichaeus punctatus","Stichaeus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Stichaeus punctatus"
"ASV273","Mallotus villosus","Mallotus","Salangidae","Osmeriformes","Actinopteri","Chordata","Eukaryota",99.379,99.379,0,"species","Mallotus villosus"
"ASV275","Aspidophoroides olrikii","Aspidophoroides","Agonidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Aspidophoroides olrikii"
"ASV277","Pholis laeta","Pholis","Pholidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.379,99.379,0,"species","Pholis laeta"
"ASV280","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.39,99.39,0,"species","Eleginus gracilis"
"ASV283","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.394,99.394,0,"species","Clupea pallasii"
"ASV285","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.387,99.387,0,"species","Gadus chalcogrammus"
"ASV286","Ammodytes personatus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"species","Ammodytes personatus"
"ASV287","Aptocyclus ventricosus","Aptocyclus","Cyclopteridae","Perciformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Aptocyclus ventricosus"
"ASV29","Pholis laeta","Pholis","Pholidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Pholis laeta"
"ASV293","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.788,98.788,0,"species","Clupea pallasii"
"ASV294","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.394,99.394,0,"species","Clupea pallasii"
"ASV297","Ammodytes personatus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota",99.383,99.383,0,"species","Ammodytes personatus"
"ASV300","Ammodytes personatus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota",99.379,99.379,0,"species","Ammodytes personatus"
"ASV302","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Oncorhynchus kisutch"
"ASV304","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Gadus chalcogrammus"
"ASV309","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.394,99.394,0,"species","Clupea pallasii"
"ASV31","Lycodes polaris","Lycodes","Zoarcidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Lycodes polaris"
"ASV310","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.394,99.394,0,"species","Clupea pallasii"
"ASV312","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",98.788,98.788,0,"species","Clupea pallasii"
"ASV313","Leptocottus armatus","Leptocottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",96.914,96.914,0,"species","Leptocottus armatus"
"ASV314","Osmerus mordax","Osmerus","Osmeridae","Osmeriformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Osmerus mordax"
"ASV317","Nautichthys pribilovius","Nautichthys","Agonidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Nautichthys pribilovius"
"ASV319","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.394,99.394,0,"species","Clupea pallasii"
"ASV321","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.387,99.387,0,"species","Gadus chalcogrammus"
"ASV327","Pholis laeta","Pholis","Pholidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.758,98.758,0,"species","Pholis laeta"
"ASV33","Liparis tunicatus","Liparis","Liparidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Liparis tunicatus"
"ASV330","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.394,99.394,0,"species","Clupea pallasii"
"ASV332","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.394,99.394,0,"species","Clupea pallasii"
